ID,CITY,COUNTY,SCHOOLNAME,LATITUDE,LONGITUDE
22595,ISTANBUL , ARNAVUTKÖY , Tasoluk Anadolu Lisesi ,41.208919424073855,28.706092444796692
22596,ISTANBUL , ARNAVUTKÖY , Tasoluk Ilkokulu ,41.197325797184746,28.718787340064182
22597,ISTANBUL , ARNAVUTKÖY , Seyh Samil Ilkokulu ,41.19530149472396,28.747999278445377
22598,ISTANBUL , ARNAVUTKÖY , Suatlar Ilkokulu ,41.20308351562335,28.74758085383905
22599,ISTANBUL , ARNAVUTKÖY , Arnavutköy Cumhuriyet Ortaokulu ,41.18483991922598,28.75277361049189
22600,ISTANBUL , ARNAVUTKÖY , Halis Kutmangil Ilkokulu ,41.21538432485371,28.744126168627872
22601,ISTANBUL , ARNAVUTKÖY , Hadimköy Örfi Çetinkaya Anadolu Lisesi ,41.15297056304377,28.61971190347208
22602,ISTANBUL , ARNAVUTKÖY , Hasan Tahsin Ortaokulu ,41.21541660739933,28.70698293818964
22603,ISTANBUL , ARNAVUTKÖY , Mimar Sinan Ilkokulu ,41.190497814638405,28.757569400210514
22604,ISTANBUL , ARNAVUTKÖY , Mimar Sinan Ortaokulu ,41.19068350966151,28.75790199412836
22605,ISTANBUL , ARNAVUTKÖY , Hadimköy Ilkokulu ,41.15430953326101,28.62080892695917
22606,ISTANBUL , ARNAVUTKÖY , IBB Evliya Çelebi Ortaokulu ,41.11290392698512,28.636515942950385
22607,ISTANBUL , ARNAVUTKÖY , IBB Evliya Çelebi Ilkokulu ,41.11015555783806,28.63831838740839
22608,ISTANBUL , ARNAVUTKÖY , Arnavutköy Anadolu Lisesi ,41.2034386895177,28.72496446742548
22609,ISTANBUL , ARNAVUTKÖY , Arnavutköy Haraççi IMKB Anadolu Imam Hatip Lisesi ,41.17830538033217,28.709675876040592
22610,ISTANBUL , ARNAVUTKÖY , Bolluca Türk Tekstil Vakfi Ortaokulu ,41.20719211397629,28.76115283145441
22611,ISTANBUL , ARNAVUTKÖY , Tayakadin Ortaokulu ,41.26797162424222,28.68941446914209
22612,ISTANBUL , ARNAVUTKÖY , Tayakadin Ilkokulu ,41.268015977034565,28.689430562396183
22613,ISTANBUL , ARNAVUTKÖY , Tolga Eti Ilkokulu ,41.30065952038232,28.674410191912784
22614,ISTANBUL , ARNAVUTKÖY , Tolga Eti Ortaokulu ,41.300852962692616,28.67452820910944
22615,ISTANBUL , ARNAVUTKÖY , Yeniköy Örfi Çetinkaya Ortaokulu ,41.319410680657214,28.721737769980564
22616,ISTANBUL , ARNAVUTKÖY , Yeniköy Örfi Çetinkaya Ilkokulu ,41.31941672399977,28.72130593432917
22617,ISTANBUL , ARNAVUTKÖY , Yunus Emre Ortaokulu ,41.20838670713115,28.73760303630365
22618,ISTANBUL , ARNAVUTKÖY , Prof.Dr. Necmettin Erbakan Kiz Anadolu Imam Hatip Lisesi ,41.18448262579477,28.71609172000421
22619,ISTANBUL , ARNAVUTKÖY , ALP ORTAOKULU ,41.18721173297353,28.678315488238468
22620,ISTANBUL , ARNAVUTKÖY , Arnavutköy Ilkokulu ,41.1846602634506,28.741637078662052
22621,ISTANBUL , ARNAVUTKÖY , Örfi Çetinkaya Mesleki ve Teknik Anadolu Lisesi ,41.19914418500097,28.737817613024845
22622,ISTANBUL , ARNAVUTKÖY , TOKI Tasoluk Ortaokulu ,41.20834634961022,28.70462259425653
22623,ISTANBUL , ARNAVUTKÖY , TOKI Tasoluk Anaokulu ,41.20664122160935,28.70513489617838
22624,ISTANBUL , ARNAVUTKÖY , Osman Gazi Ortaokulu ,41.18312610416945,28.61181816234125
22625,ISTANBUL , ARNAVUTKÖY , Sazlibosna Ilkokulu ,41.15460034670672,28.674217072863712
22626,ISTANBUL , ARNAVUTKÖY , Ayazma Ilkokulu ,41.185863342163216,28.761490789790287
22627,ISTANBUL , ARNAVUTKÖY , Anafartalar Ortaokulu ,41.19462334949229,28.72320493831171
22628,ISTANBUL , ARNAVUTKÖY , Sehit Demet Sezen Mesleki ve Teknik Anadolu Lisesi ,41.19313786395991,28.7119289316131
22629,ISTANBUL , ARNAVUTKÖY , Suatlar Anaokulu ,41.203430617405154,28.747291175265445
22630,ISTANBUL , ARNAVUTKÖY , Arnavutköy Sehit Çavus Selçuk Gürdal Yatili Bölge Ortaokulu ,41.190110275501965,28.731578794856205
22631,ISTANBUL , ARNAVUTKÖY , Hadimköy Örfi Çetinkaya Ortaokulu ,41.15647444685417,28.61133536471857
22632,ISTANBUL , ARNAVUTKÖY , Halis Kutmangil Ortaokulu ,41.215352042292245,28.744147626299988
22633,ISTANBUL , ARNAVUTKÖY , TOKI Tasoluk  Ilkokulu ,41.208378635628954,28.705437985797058
22634,ISTANBUL , ARNAVUTKÖY , Bogazköy Ilkokulu ,41.18060677517162,28.771034089465275
22635,ISTANBUL , ARNAVUTKÖY , ALP ILKOKULU ,41.186533503940936,28.678358403582703
22636,ISTANBUL , ARNAVUTKÖY , TOKI Hadimköy Ilkokulu ,41.181010520314366,28.60863169803156
22637,ISTANBUL , ARNAVUTKÖY , Bogazköy Ortaokulu ,41.18046142631112,28.77092680110468
22638,ISTANBUL , ARNAVUTKÖY , Dursunköy Ilkokulu ,39.917651286411456,32.85346349849237
22639,ISTANBUL , ARNAVUTKÖY , Hacimasli Köyü Ilkokulu ,41.15577166557774,28.712792602915894
22640,ISTANBUL , ARNAVUTKÖY , Sazlibosna Ortaokulu ,41.154648815488954,28.674324361224308
22641,ISTANBUL , ARNAVUTKÖY , Deliklikaya Ilkokulu ,41.11144892235677,28.652909604449405
22642,ISTANBUL , ARNAVUTKÖY , SEHIT ONBASI MURAT SENGÖZ IMAM HATIP ORTAOKULU ,41.191167928982296,28.729556409258976
22643,ISTANBUL , ARNAVUTKÖY , NECIP FAZIL KISAKÜREK ANADOLU IMAM HATIP LISESI ,41.18466430066445,28.752341774840488
22644,ISTANBUL , ARNAVUTKÖY , Haci Samil Sayir Mesleki Egitim Merkezi ,41.14942205871998,28.63471349849237
22645,ISTANBUL , ARNAVUTKÖY , Mehmet Zeki Obdan Ilkokulu ,41.17846284676681,28.71047517432703
22646,ISTANBUL , ARNAVUTKÖY , Sehit Onbasi Murat Sengöz Ilkokulu ,41.191135634472424,28.7294705785705
22647,ISTANBUL , ARNAVUTKÖY , HASAN TAHSIN IMAM HATIP ORTAOKULU ,41.215658725983204,28.70696148051752
22648,ISTANBUL , ARNAVUTKÖY , AKSEMSETTIN IMAM HATIP ORTAOKULU ,41.182831379981536,28.612016645808353
22649,ISTANBUL , ARNAVUTKÖY , Sehit Onbasi Murat Sengöz Ortaokulu ,41.19016679176889,28.729556409258976
22650,ISTANBUL , ARNAVUTKÖY , Arnavutköy Özel Egitim Uygulama Merkezi I. Kademe ,41.17727982044491,28.702777234454288
22651,ISTANBUL , ARNAVUTKÖY , Deliklikaya Ortaokulu ,41.11164292483703,28.653853742022648
22652,ISTANBUL , ARNAVUTKÖY , Cemal Resit Rey Ilkokulu ,41.1842807642373,28.73506030215753
22653,ISTANBUL , ARNAVUTKÖY , Karaburun Örfi Çetinikaya Ortaokulu ,41.34026291952708,28.67800435199274
22654,ISTANBUL , ARNAVUTKÖY , Karaburun Örfi Çetinkaya Ilkokulu ,41.34025486431491,28.67804726733698
22655,ISTANBUL , ARNAVUTKÖY , Malazgirt Ortaokulu ,41.21216406087677,28.72613391055597
22656,ISTANBUL , ARNAVUTKÖY , Necip Fazil Kisakürek Imam Hatip Ortaokulu ,41.184617872689856,28.752339092631477
22657,ISTANBUL , ARNAVUTKÖY , Mehmet Akif Ersoy Ortaokulu ,41.184999388546316,28.734877911944523
22658,ISTANBUL , ARNAVUTKÖY , BOYALIK ÖRFI ÇETINKAYA ILKOKULU ,41.26270955644649,28.630507794757023
22659,ISTANBUL , ARNAVUTKÖY , HASAN TAHSIN ILKOKULU ,41.215416607399305,28.707025853533878
22660,ISTANBUL , ARNAVUTKÖY , Piri Reis Ilkokulu ,41.189973021507726,28.724749890704288
22661,ISTANBUL , ARNAVUTKÖY , IBB YILDIRIM BEYAZIT ILKOKULU ,39.917651286411456,32.85346349849237
22662,ISTANBUL , ATASEHIR , KAYISDAGI ARIF PASA ORTAOKULU ,40.97898144275585,29.13756331576837
22663,ISTANBUL , ATASEHIR , Aksemsettin Anaokulu ,40.98849794703426,29.15167173518671
22664,ISTANBUL , ATASEHIR , Aksemsettin Ilkokulu ,40.98814160906996,29.15119966640009
22665,ISTANBUL , ATASEHIR , Aksemsettin Ortaokulu ,40.988352172645286,29.151296225924625
22666,ISTANBUL , ATASEHIR , Ali Ihsan Hayirlioglu Ortaokulu ,40.99228796802963,29.14643606318964
22667,ISTANBUL , ATASEHIR , Atasehir Anadolu Lisesi ,40.97984000928256,29.12518223895563
22668,ISTANBUL , ATASEHIR , Atasehir Halk Egitimi Merkezi ,40.979921005547865,29.125622121234073
22669,ISTANBUL , ATASEHIR , Atasehir Ibrahim Müteferrika Mesleki ve Teknik Anadolu Lisesi ,40.9908829322394,29.15869912280573
22670,ISTANBUL , ATASEHIR , Cemile Besler Ilkokulu ,40.9881092146141,29.14175829066767
22671,ISTANBUL , ATASEHIR , Atasehir D. Sabanci Mesleki ve Teknik Anadolu Lisesi ,40.98495204158228,29.115657806396484
22672,ISTANBUL , ATASEHIR , Dr.Nurettin Erk ,40.98759090115552,29.102640954394477
22673,ISTANBUL , ATASEHIR , Esatpasa  Anadolu Imam Hatip Lisesi ,41.006239522467844,29.08420881404413
22674,ISTANBUL , ATASEHIR , Fahriye Vandemir Anaokulu ,40.9833794532754,29.114807454486023
22675,ISTANBUL , ATASEHIR , Habire Yahsi Anadolu Lisesi ,40.985776771966734,29.09573158397211
22676,ISTANBUL , ATASEHIR , Istanbul Bilim ve Sanat Merkezi ,40.989902021349224,29.11613112463488
22677,ISTANBUL , ATASEHIR , Kanuni Sultan Süleyman Ilkokulu ,40.97500435203103,29.10872420444025
22678,ISTANBUL , ATASEHIR , Küçükbakkalköy Kemal Berktan Ortaokulu ,40.97996150364322,29.11542972697748
22679,ISTANBUL , ATASEHIR , Mehmet Rauf Mesleki ve Teknik Anadolu Lisesi ,41.0031344842166,29.0828616745664
22680,ISTANBUL , ATASEHIR , Mustafa Kemal Anadolu Lisesi ,40.983626478316324,29.12396451606287
22681,ISTANBUL , ATASEHIR , Nuri Cingillioglu Mesleki ve Teknik Anadolu Lisesi ,40.976636527234696,29.114678708453308
22682,ISTANBUL , ATASEHIR , Sehit Ögretmen Nuriye Ak Anaokulu ,40.98370342035341,29.12375530375971
22683,ISTANBUL , ATASEHIR , T.Emlak Bankasi Atasehir Anaokulu ,40.988692312385005,29.13027843608393
22684,ISTANBUL , ATASEHIR , TEB Atasehir Anadolu Lisesi ,40.9897937052169,29.136350957293644
22685,ISTANBUL , ATASEHIR , Ulubatli Hasan Mesleki Egitim Merkezi ,40.990348443904345,29.15663918628229
22686,ISTANBUL , ATASEHIR , Yeditepe Özel Egitim Meslek Lisesi ,40.994024988176534,29.13114076628221
22687,ISTANBUL , ATASEHIR , Yeni Çamlica Imam Hatip Ortaokulu ,40.99066832759511,29.159825650591984
22688,ISTANBUL , ATASEHIR , Yenisahra Ögretmen Duriye Nuriye Endürüst Ortaokulu ,40.989182272497374,29.08669790400995
22689,ISTANBUL , ATASEHIR , MUSTAFA ÖNCEL ORTAOKULU ,40.98209976775923,29.18309649600519
22690,ISTANBUL , ATASEHIR , IÇERENKÖY HASANLEYLI ILKOKULU ,40.976391501027315,29.1202416099502
22691,ISTANBUL , ATASEHIR , Sehit Ögretmen Hasan Akan Ilkokulu ,40.989194420222475,29.11574086322321
22692,ISTANBUL , ATASEHIR , Atasehir Emlak Konut Ortaokulu ,41.00002929966586,29.103949872393738
22693,ISTANBUL , ATASEHIR , Necatibey Ilkokulu ,41.003268080790725,29.094079343218933
22694,ISTANBUL , ATASEHIR , Lions Özel Egitim Mesleki Egitim Merkezi (Okulu) ,40.97960511955088,29.12423810138239
22695,ISTANBUL , ATASEHIR , Ihsan Kursunoglu Ortaokulu ,40.99889929202494,29.079124525766698
22696,ISTANBUL , ATASEHIR , Mustafa Zeki Demir Ortaokulu ,40.98069046510715,29.17308649196161
22697,ISTANBUL , ATASEHIR , Içerenköy Hasanleyli Ortaokulu ,40.975559215129756,29.12054201735987
22698,ISTANBUL , ATASEHIR , Rabia Leman Imam Hatip Ortaokulu ,40.98926730652626,29.09813484324945
22699,ISTANBUL , ATASEHIR , Atasehir R. Bayraktar Ticaret Meslek Lisesi ,41.00215476773095,29.072981087107788
22700,ISTANBUL , ATASEHIR , ASIK VEYSEL ANADOLU LISESI ,40.99996047384002,29.088714925189148
22701,ISTANBUL , ATASEHIR , Sakarya Ilkokulu ,40.98793205715196,29.09023037328257
22702,ISTANBUL , ATASEHIR , Mustafa Zeki Demir Ilkokulu ,40.980658066990905,29.17310794963373
22703,ISTANBUL , ATASEHIR , Celal Yardimci Ortaokulu ,40.97712657691924,29.15115675105585
22704,ISTANBUL , ATASEHIR , Celal Yardimci Ilkokulu ,40.97715644553235,29.1511024363233
22705,ISTANBUL , ATASEHIR , Atasehir Özel Egitim Mesleki Egitim Merkezi (Okulu) ,40.98656843492662,29.13554897679819
22706,ISTANBUL , ATASEHIR , Yahya Kemal Beyatli Ortaokulu ,40.971488760586624,29.1109128869964
22707,ISTANBUL , ATASEHIR , Kayisdagi Arif Pasa Ilkokulu ,40.978892345589436,29.13845380916132
22708,ISTANBUL , ATASEHIR , Kadriye Faik Koparan Ilkokulu ,40.98720823743327,29.136023727793827
22709,ISTANBUL , ATASEHIR , Mustafa Öncel Ilkokulu ,40.98201877416957,29.182774630923404
22710,ISTANBUL , ATASEHIR , Sehit Ögretmen Mehmet Fidan Ilkokulu ,40.976057372913935,29.135342446704048
22711,ISTANBUL , ATASEHIR , Sehit Ögretmen Mehmet Fidan Ortaokulu ,40.97573336827871,29.13523515834345
22712,ISTANBUL , ATASEHIR , Ali Fuat Cebesoy Ilkokulu ,40.9942152883014,29.086376038928165
22713,ISTANBUL , ATASEHIR , T. Emlak Bankasi Atasehir Ortaokulu ,40.989247060338826,29.131083098788395
22714,ISTANBUL , ATASEHIR , Sait Cordan Ortaokulu ,40.986311297360395,29.135610667605533
22715,ISTANBUL , ATASEHIR , FATIH SULTAN MEHMET EGITIM VE ARASTIRMA HASTANESI KOPUZLAR VAKFI ANAOKULU ,40.93791109876348,29.07416662349237
22716,ISTANBUL , ATASEHIR , Mevlana Mesleki ve Teknik Anadolu Lisesi ,40.9898908860541,29.153871146578922
22717,ISTANBUL , ATASEHIR , Istanbul Prof Faik Somer Spor Lisesi ,40.9839139981006,29.12212452067865
22718,ISTANBUL , ATASEHIR , Sare Selahattin Uzal Ortaokulu ,40.98938878352022,29.097544757266178
22719,ISTANBUL , ATASEHIR , Sare Selahattin Uzal Ilkokulu ,40.98925920805205,29.097512570758
22720,ISTANBUL , ATASEHIR , Ali Nihat Tarlan Ilkokulu ,41.00180255204699,29.0828516162826
22721,ISTANBUL , ATASEHIR , Çagribey Ilkokulu ,40.993113969331105,29.157443848986762
22722,ISTANBUL , ATASEHIR , CAHIT ZARIFOGLU ANADOLU IMAM HATIP LISESI ,40.98499117375201,29.13920482768549
22723,ISTANBUL , ATASEHIR , Yenisahra Imam Hatip Ortaokulu ,40.98955075249727,29.086558429141178
22724,ISTANBUL , ATASEHIR , Fetih IMKB Ilkokulu ,41.002110234817465,29.079340604682105
22725,ISTANBUL , ATASEHIR , Orhan Veli Ortaokulu ,41.00041796180439,29.0885432638122
22726,ISTANBUL , ATASEHIR , Piri Reis Ortaokulu ,40.98843720774472,29.15783679260744
22727,ISTANBUL , ATASEHIR , Lemanana Anaokulu ,40.99011966537622,29.165214208502906
22728,ISTANBUL , ATASEHIR , Atasehir Rotary Çok Programli Anadolu Lisesi ,40.99262808746592,29.110816327471863
22729,ISTANBUL , ATASEHIR , Ata Ilkokulu ,40.98462671779442,29.115343896289005
22730,ISTANBUL , ATASEHIR , ATASEHIR MESLEKI VE TEKNIK ANADOLU LISESI ,40.98679722577658,29.13027843608393
22731,ISTANBUL , ATASEHIR , Halil Atamavci Ilkokulu ,40.968184906219136,29.10842444138939
22732,ISTANBUL , ATASEHIR , Sosyal Meskenler Ortaokulu ,41.00700665084037,29.08651014937891
22733,ISTANBUL , ATASEHIR , SERIFE BACI ÖZEL EGITIM ANAOKULU ,40.99504531433755,29.094111529727115
22734,ISTANBUL , ATASEHIR , Aydin Dogan Güzel Sanatlar Lisesi ,40.99337006812304,29.07510941996111
22735,ISTANBUL , ATASEHIR , ESATPASA ANAOKULU ,41.002915871056544,29.08234199656977
22736,ISTANBUL , ATASEHIR , ATASEHIR REHBERLIK VE ARASTIRMA MERKEZI ,40.98622544984779,29.13522764798631
22737,ISTANBUL , ATASEHIR , ZÜBEYDE HANIM HIZMET IÇI EGITIM ENSTITÜSÜ ,40.98230630096279,29.10780688895716
22738,ISTANBUL , ATASEHIR , MEHMET AKIF ERSOY ILKOKULU ,40.98869028774878,29.13009872807993
22739,ISTANBUL , ATASEHIR , ATASEHIR KIZ ANADOLU IMAM HATIP LISESI ,40.99546234786486,29.119485227008
22740,ISTANBUL , ATASEHIR , ESATPASA KIZ ANADOLU IMAM HATIP LISESI ,41.00580434013342,29.08350607528223
22741,ISTANBUL , ATASEHIR , SEHIT AKIN SERTÇELIK ANADOLU IMAM HATIP LISESI ,40.99585913459696,29.100680259604587
22742,ISTANBUL , AVCILAR , KEMAL ATAY MESLEKI VE TEKNIK ANADOLU LISESI ,41.031131214762134,28.704901543994087
22743,ISTANBUL , AVCILAR , Sabanci 50. Yil Anadolu Lisesi ,40.983164824209865,28.724814263720646
22744,ISTANBUL , AVCILAR , Firuzköy Ilkokulu ,41.010830015007905,28.71069511546625
22745,ISTANBUL , AVCILAR , Ambarli Ilkokulu ,39.917651286411456,32.85346349849237
22746,ISTANBUL , AVCILAR , AMBARLI SELAHATTIN VE MÜZEYYEN KAÇAKER ANAOKULU ,40.975295959496854,28.718870488543644
22747,ISTANBUL , AVCILAR , Avcilar Mesleki ve Teknik Anadolu Lisesi ,40.98375201527775,28.724106160540714
22748,ISTANBUL , AVCILAR , Avcilar Rehberlik ve Arastirma Merkezi ,40.981917532042615,28.71644308938517
22749,ISTANBUL , AVCILAR , Avcilar Firuzköy Mesleki ve Teknik Anadolu Lisesi ,41.013305266928526,28.702551928897037
22750,ISTANBUL , AVCILAR , Avcilar Anadolu Lisesi ,40.99168870570618,28.711381760974067
22751,ISTANBUL , AVCILAR , Gümüspala Anaokulu ,40.980042499759264,28.736337033648624
22752,ISTANBUL , AVCILAR , Güngör Tekiner Ortaokulu ,40.975668567160675,28.73475989474787
22753,ISTANBUL , AVCILAR , Haydar Akin Mesleki ve Teknik Anadolu Lisesi ,40.997519134823854,28.703356591601505
22754,ISTANBUL , AVCILAR , IHKIB Avcilar Mesleki ve Teknik Anadolu Lisesi ,40.97513395550831,28.720651475329532
22755,ISTANBUL , AVCILAR , Istanbul Büyüksehir,41.032132756696384,28.707243112464084
22756,ISTANBUL , AVCILAR , Mehmet Baydar Anadolu  Lisesi ,40.98049607617115,28.71045908107294
22757,ISTANBUL , AVCILAR , Mehmet Emin Horoz Mesleki ve Teknik Anadolu Lisesi ,40.998523212231824,28.705395070452823
22758,ISTANBUL , AVCILAR , Milli Egitim Vakfi Nihat Çandarli Ortaokulu ,41.03296028187014,28.70724043025507
22759,ISTANBUL , AVCILAR , Mustafa Kemal Pasa Ortaokulu ,40.99568098574739,28.71149441375269
22760,ISTANBUL , AVCILAR , Avcilar Saide Zorlu Mesleki ve Teknik Anadolu Lisesi ,40.981727196423115,28.711322752375736
22761,ISTANBUL , AVCILAR , Selahaddin,40.980977997691156,28.72886171712412
22762,ISTANBUL , AVCILAR , Süleyman Nazif Anadolu Lisesi ,40.980706664159285,28.73964151515497
22763,ISTANBUL , AVCILAR , Vali Ridvan Yenisen Ilkokulu ,41.0011466971368,28.709557858843933
22764,ISTANBUL , AVCILAR , ATATÜRK ORTAOKULU ,40.97613837382409,28.72502884044184
22765,ISTANBUL , AVCILAR , Alsancak Ortaokulu ,40.9808848534702,28.747323361773624
22766,ISTANBUL , AVCILAR , Toki Salih Sükriye Yoluç Ilkokulu ,41.06453200278018,28.70771249904169
22767,ISTANBUL , AVCILAR , Necdet Semker Ortaokulu ,41.057756929967645,28.728569356341485
22768,ISTANBUL , AVCILAR , Alsancak Ilkokulu ,40.98085245544948,28.746980039019718
22769,ISTANBUL , AVCILAR , Gümüspala Ilkokulu ,40.98078765936028,28.73526415004267
22770,ISTANBUL , AVCILAR , Denizköskler Ilkokulu ,40.97495575066138,28.73419126643671
22771,ISTANBUL , AVCILAR , Abdulkadir Uztürk Ortaokulu ,40.98257762791384,28.72520586623682
22772,ISTANBUL , AVCILAR , Maresal Fevzi Çakmak Ilkokulu ,40.983630527899535,28.70807593836321
22773,ISTANBUL , AVCILAR , Cumhuriyet Ilkokulu ,41.01826156296298,28.706296292681827
22774,ISTANBUL , AVCILAR , Ömer Seyfettin Ortaokulu ,40.97990581875572,28.73580863847269
22775,ISTANBUL , AVCILAR , Inönü Ilkokulu ,40.97639757606822,28.70969733371271
22776,ISTANBUL , AVCILAR , Inönü Ortaokulu ,40.979848108913615,28.713334409136905
22777,ISTANBUL , AVCILAR , Sehit Besir Balcioglu Ortaokulu ,41.00247459413533,28.70464405192865
22778,ISTANBUL , AVCILAR , Istanbul Büyüksehir Sehit Serife Baci Çok Programli Anadolu Lisesi ,41.060212216089866,28.715093938250675
22779,ISTANBUL , AVCILAR , MEVLANA IMAM HATIP ORTAOKULU ,39.917651286411456,32.85346349849237
22780,ISTANBUL , AVCILAR , Avcilar Kiz Anadolu Imam Hatip Lisesi ,41.00104143586445,28.70380720271601
22781,ISTANBUL , AVCILAR , Cihangir Ilkokulu ,40.98921061718588,28.710587827105645
22782,ISTANBUL , AVCILAR , Cihangir Ortaokulu ,40.98959934311283,28.710845319171085
22783,ISTANBUL , AVCILAR , Sehit Eyüp Çolakoglu Ilkokulu ,41.05862660522157,28.721273747820987
22784,ISTANBUL , AVCILAR , Necdet Semker Ilkokulu ,41.057849965544044,28.72853716983332
22785,ISTANBUL , AVCILAR , Avcilar Özel Egitim Uygulama Merkezi I. Kademe ,41.003106145514494,28.701897469897407
22786,ISTANBUL , AVCILAR , Mehmetçik Ilkokulu ,41.005300334675496,28.701371756930484
22787,ISTANBUL , AVCILAR , Borusan Oto Zehra,40.9836710237172,28.73058637752069
22788,ISTANBUL , AVCILAR , Abdulkadir Uztürk Ilkokulu ,40.98304333575003,28.725530413527625
22789,ISTANBUL , AVCILAR , Sehit Serife Baci Ilkokulu ,41.0628008863787,28.733332959551944
22790,ISTANBUL , AVCILAR , Toki Salih Sükriye Yoluç Ortaokulu ,41.06373925419605,28.705695477862488
22791,ISTANBUL , AVCILAR , Ali Karay Ortaokulu ,41.01543435444089,28.70247146262659
22792,ISTANBUL , AVCILAR , Sehit Haci Mehmet Sirma Imam Hatip Ortaokulu ,41.057320065501386,28.721134272952213
22793,ISTANBUL , AVCILAR , Avcilar Özel Egitim Uygulama Merkezi II. Kademe ,41.00305877938332,28.70186796559824
22794,ISTANBUL , AVCILAR , Gümüspala Mesleki ve Teknik Anadolu Lisesi ,40.98157938221212,28.739630786318912
22795,ISTANBUL , AVCILAR , Avcilar Özel Egitim Is Uygulama Merkezi (Okulu) ,41.00314814751509,28.701745925088066
22796,ISTANBUL , AVCILAR , Fatih Sultan Mehmet Anadolu Imam Hatip Lisesi ,40.97602497252207,28.729556409258976
22797,ISTANBUL , AVCILAR , Asim ve Nurhan Kocabiyik Ögretmenevi ve Aksam Sanat Okulu ,40.972342868074676,28.71405391170515
